TestName,TestType,TestStage,TestTime,TestHumidity,DayTemperature,NightTemperature,TestLight,Nitrogen,Phosphorus,Potassium
Lettuce,Black Sandy Loam,Harvest,3,74,19,15,11,206,310,285
Lettuce,Black Sandy Loam,Harvest,3,75,16,18,11,206,313,281
Lettuce,Black Sandy Loam,Harvest,3,73,15,18,12,205,314,283
Lettuce,Black Sandy Loam,Harvest,4,72,20,16,10,210,314,283
Lettuce,Black Sandy Loam,Harvest,3,72,19,18,9,206,314,285
Lettuce,Black Sandy Loam,Harvest,3,73,17,18,12,208,312,281
Lettuce,Black Sandy Loam,Harvest,4,71,16,17,11,210,310,280
Lettuce,Black Sandy Loam,Harvest,5,70,15,15,10,207,312,281
Lettuce,Black Sandy Loam,Harvest,1,73,17,15,10,207,315,280
Lettuce,Black Sandy Loam,Harvest,4,75,17,15,11,208,312,285
Lettuce,Black Sandy Loam,Harvest,2,73,20,18,11,209,315,282
Lettuce,Black Sandy Loam,Harvest,1,72,19,18,12,208,313,285
Lettuce,Black Sandy Loam,Harvest,4,75,18,15,10,209,315,283
Lettuce,Black Sandy Loam,Harvest,2,70,20,16,11,209,313,280
Lettuce,Black Sandy Loam,Harvest,3,75,18,16,10,206,313,280
Lettuce,Black Sandy Loam,Harvest,3,75,21,17,11,209,315,285
Lettuce,Black Sandy Loam,Harvest,1,71,15,16,12,205,314,282
Lettuce,Black Sandy Loam,Harvest,3,71,17,16,12,207,315,281
Lettuce,Black Sandy Loam,Harvest,4,73,16,18,12,210,312,283
Lettuce,Black Sandy Loam,Harvest,2,72,18,15,12,205,315,281
Lettuce,Black Sandy Loam,Harvest,5,74,15,18,11,205,315,281
Lettuce,Black Sandy Loam,Harvest,1,70,19,18,12,210,310,285
Lettuce,Black Sandy Loam,Harvest,5,72,19,18,11,205,310,280
Lettuce,Black Sandy Loam,Harvest,3,71,20,16,11,208,312,281
Lettuce,Black Sandy Loam,Harvest,1,75,17,18,10,206,313,282
Lettuce,Black Sandy Loam,Harvest,2,75,18,17,12,207,313,280
Lettuce,Black Sandy Loam,Harvest,1,72,15,15,10,210,314,283
Lettuce,Black Sandy Loam,Harvest,3,74,15,17,10,207,314,282
Lettuce,Black Sandy Loam,Harvest,3,72,18,17,11,210,313,284
Lettuce,Black Sandy Loam,Harvest,4,70,16,17,10,207,315,285
Lettuce,Black Sandy Loam,Harvest,3,72,15,17,10,205,314,280
Lettuce,Black Sandy Loam,Harvest,1,73,16,15,11,207,311,284
Lettuce,Black Sandy Loam,Harvest,1,70,21,16,12,210,313,285
Lettuce,Black Sandy Loam,Harvest,5,70,17,18,11,206,310,285
Lettuce,Black Sandy Loam,Harvest,4,75,17,16,10,209,315,281
Lettuce,Black Sandy Loam,Harvest,3,71,16,17,11,205,310,284
Lettuce,Black Sandy Loam,Harvest,4,71,15,15,10,208,315,282
Lettuce,Black Sandy Loam,Harvest,4,75,19,15,11,209,312,284
Lettuce,Black Sandy Loam,Harvest,1,71,17,16,12,208,312,280
Lettuce,Black Sandy Loam,Harvest,4,73,18,16,11,208,312,282
Lettuce,Black Sandy Loam,Harvest,4,70,20,18,12,210,312,285
Lettuce,Black Sandy Loam,Harvest,5,74,17,15,12,208,312,283
Lettuce,Black Sandy Loam,Harvest,4,72,14,18,11,208,310,285
Lettuce,Black Sandy Loam,Harvest,4,75,20,17,12,207,314,285
Lettuce,Black Sandy Loam,Harvest,4,71,16,16,11,208,313,280
Lettuce,Black Sandy Loam,Harvest,4,71,16,16,10,205,310,281
Lettuce,Black Sandy Loam,Harvest,5,75,16,18,10,206,314,285
Lettuce,Black Sandy Loam,Harvest,4,75,15,18,10,209,310,281
Lettuce,Black Sandy Loam,Harvest,5,71,18,16,10,210,314,282
Lettuce,Black Sandy Loam,Harvest,3,70,14,15,10,205,314,282
Lettuce,Black Sandy Loam,Harvest,1,73,17,17,12,208,314,285
Lettuce,Black Sandy Loam,Harvest,2,70,18,17,12,208,311,284
Lettuce,Black Sandy Loam,Harvest,1,75,19,17,11,208,314,284
Lettuce,Black Sandy Loam,Harvest,1,74,16,16,12,208,313,282
Lettuce,Black Sandy Loam,Harvest,5,73,15,18,10,208,310,280
Lettuce,Black Sandy Loam,Harvest,3,72,19,18,10,210,311,284
Lettuce,Black Sandy Loam,Harvest,4,71,19,15,10,210,314,284
Lettuce,Black Sandy Loam,Harvest,4,72,17,15,10,209,315,283
Lettuce,Black Sandy Loam,Harvest,2,75,17,15,10,205,313,283
Lettuce,Black Sandy Loam,Harvest,3,73,20,18,12,208,312,285
Lettuce,Black Sandy Loam,Harvest,2,71,20,16,11,207,310,284
Lettuce,Black Sandy Loam,Harvest,3,71,15,16,11,210,313,283
Lettuce,Black Sandy Loam,Harvest,3,70,18,15,10,210,312,282
Lettuce,Black Sandy Loam,Harvest,3,75,16,16,12,210,315,285
Lettuce,Black Sandy Loam,Harvest,5,72,18,18,11,206,315,284
Lettuce,Black Sandy Loam,Harvest,4,72,18,18,12,210,315,283
Lettuce,Black Sandy Loam,Harvest,4,71,15,16,12,204,312,280
Lettuce,Black Sandy Loam,Harvest,3,72,19,17,12,207,314,282
Lettuce,Black Sandy Loam,Harvest,1,72,16,15,10,208,312,280
Lettuce,Black Sandy Loam,Harvest,5,73,15,17,10,207,311,281
Lettuce,Black Sandy Loam,Harvest,5,73,17,16,11,207,314,283
Lettuce,Black Sandy Loam,Harvest,4,74,15,18,10,205,314,280
Lettuce,Black Sandy Loam,Harvest,3,75,18,17,11,208,311,280
Lettuce,Black Sandy Loam,Harvest,1,75,16,15,12,208,314,285
Lettuce,Black Sandy Loam,Harvest,5,71,17,15,12,205,314,282
Lettuce,Black Sandy Loam,Harvest,3,73,15,17,11,209,314,283
Lettuce,Black Sandy Loam,Harvest,4,75,15,15,11,207,313,280
Lettuce,Black Sandy Loam,Harvest,1,71,15,15,12,207,313,280
Lettuce,Black Sandy Loam,Harvest,2,75,20,17,9,207,315,281
Lettuce,Black Sandy Loam,Harvest,5,75,18,18,11,207,312,281
Lettuce,Black Sandy Loam,Harvest,1,72,16,18,10,207,310,284
Lettuce,Black Sandy Loam,Harvest,3,71,17,17,12,205,311,282
Lettuce,Black Sandy Loam,Harvest,4,74,15,15,12,210,315,280
Lettuce,Black Sandy Loam,Harvest,4,76,20,16,12,208,313,283
Lettuce,Black Sandy Loam,Harvest,3,74,16,16,12,208,313,286
Lettuce,Black Sandy Loam,Harvest,4,72,15,15,11,206,311,283
Lettuce,Black Sandy Loam,Harvest,3,75,19,14,10,205,311,280
Lettuce,Black Sandy Loam,Harvest,3,70,20,16,11,207,312,283
Lettuce,Black Sandy Loam,Harvest,3,75,20,18,12,208,311,280
Lettuce,Black Sandy Loam,Harvest,1,72,17,15,11,209,311,281
Lettuce,Black Sandy Loam,Harvest,2,70,19,17,12,210,311,281
Lettuce,Black Sandy Loam,Harvest,2,75,20,17,11,210,310,280
Lettuce,Black Sandy Loam,Harvest,4,71,16,16,10,206,314,284
Lettuce,Black Sandy Loam,Harvest,4,73,19,17,11,205,311,282
Lettuce,Black Sandy Loam,Harvest,2,72,20,15,11,209,314,281
Lettuce,Black Sandy Loam,Harvest,3,72,17,17,11,207,312,285
Lettuce,Black Sandy Loam,Harvest,1,71,16,16,10,208,315,286
Lettuce,Black Sandy Loam,Harvest,2,75,19,18,10,208,313,280
Lettuce,Black Sandy Loam,Harvest,4,72,19,18,12,210,311,285
Lettuce,Black Sandy Loam,Harvest,1,74,19,17,11,210,315,280
Lettuce,Black Sandy Loam,Harvest,1,70,18,15,11,209,315,285
Lettuce,Black Sandy Loam,Harvest,2,75,18,16,12,209,313,284
Lettuce,Black Sandy Loam,Harvest,4,71,19,18,11,207,315,280
Lettuce,Black Sandy Loam,Harvest,4,71,20,16,12,205,313,280
Lettuce,Black Sandy Loam,Harvest,4,72,19,16,10,205,311,284
Lettuce,Black Sandy Loam,Harvest,2,74,16,18,10,209,315,281
Lettuce,Black Sandy Loam,Harvest,5,74,18,15,12,210,313,282
Lettuce,Black Sandy Loam,Harvest,1,70,16,15,11,207,315,280
Lettuce,Black Sandy Loam,Harvest,3,71,18,15,12,205,312,282
Lettuce,Black Sandy Loam,Harvest,5,75,17,16,12,210,314,284
Lettuce,Black Sandy Loam,Harvest,1,72,16,18,10,210,310,283
Lettuce,Black Sandy Loam,Harvest,4,70,16,18,11,209,315,284
Lettuce,Black Sandy Loam,Harvest,4,70,15,17,12,208,311,284
Lettuce,Black Sandy Loam,Harvest,1,70,15,18,10,210,311,285
Lettuce,Black Sandy Loam,Harvest,3,72,20,15,12,210,313,282
Lettuce,Black Sandy Loam,Harvest,1,74,15,17,12,207,313,285
Lettuce,Black Sandy Loam,Harvest,5,72,18,17,12,206,314,282
Lettuce,Black Sandy Loam,Harvest,5,72,17,15,12,205,310,284
Lettuce,Black Sandy Loam,Harvest,3,70,18,15,12,209,314,282
Lettuce,Black Sandy Loam,Harvest,2,73,17,18,10,207,314,283
Lettuce,Black Sandy Loam,Harvest,2,75,19,17,10,208,310,285
Lettuce,Black Sandy Loam,Harvest,3,72,20,16,11,206,312,284
Lettuce,Black Sandy Loam,Harvest,3,71,15,16,12,206,315,285
Lettuce,Black Sandy Loam,Harvest,3,75,16,15,11,208,315,282
Lettuce,Black Sandy Loam,Harvest,3,74,18,17,10,206,312,284
Lettuce,Black Sandy Loam,Harvest,5,72,18,15,11,206,315,285
Lettuce,Black Sandy Loam,Harvest,5,72,16,18,10,208,313,285
Lettuce,Black Sandy Loam,Harvest,5,74,20,15,10,210,312,283
Lettuce,Black Sandy Loam,Harvest,1,71,19,17,11,209,313,280
Lettuce,Black Sandy Loam,Harvest,3,70,16,15,11,208,310,280
Lettuce,Black Sandy Loam,Harvest,5,71,19,18,10,210,310,280
Lettuce,Black Sandy Loam,Harvest,1,72,18,15,10,207,312,285
Lettuce,Black Sandy Loam,Harvest,4,74,20,15,9,206,310,280
Lettuce,Black Sandy Loam,Harvest,3,75,15,18,12,206,311,281
Lettuce,Black Sandy Loam,Harvest,2,73,20,17,12,207,310,280
Lettuce,Black Sandy Loam,Harvest,1,73,17,18,10,206,315,280
Lettuce,Black Sandy Loam,Harvest,3,71,16,17,11,209,314,282
Lettuce,Black Sandy Loam,Harvest,5,73,15,15,11,205,309,283
Lettuce,Black Sandy Loam,Harvest,1,70,18,15,10,208,314,280
Lettuce,Black Sandy Loam,Harvest,2,73,20,17,12,205,315,280
Lettuce,Black Sandy Loam,Harvest,5,75,15,16,12,207,313,282
Lettuce,Black Sandy Loam,Harvest,5,72,19,17,9,209,311,285
Lettuce,Black Sandy Loam,Harvest,2,74,18,17,11,207,313,284
Lettuce,Black Sandy Loam,Harvest,2,75,15,17,12,210,313,283
Lettuce,Black Sandy Loam,Harvest,3,74,15,17,12,208,313,283
Lettuce,Black Sandy Loam,Harvest,3,71,16,17,11,207,314,282
Lettuce,Black Sandy Loam,Harvest,1,75,15,18,11,210,312,281
Lettuce,Black Sandy Loam,Harvest,1,70,19,17,10,208,313,284
Lettuce,Black Sandy Loam,Harvest,4,70,17,16,11,207,315,286
Lettuce,Black Sandy Loam,Harvest,5,74,15,17,10,209,310,283
Lettuce,Black Sandy Loam,Harvest,1,72,16,17,12,208,315,282
Lettuce,Black Sandy Loam,Harvest,2,74,16,16,11,210,311,283
Lettuce,Black Sandy Loam,Harvest,2,71,19,16,12,206,314,283
Lettuce,Black Sandy Loam,Harvest,5,72,19,16,12,209,315,280
Lettuce,Black Sandy Loam,Harvest,5,70,17,17,10,209,315,285
Lettuce,Black Sandy Loam,Harvest,5,76,20,17,10,206,314,285
Lettuce,Black Sandy Loam,Harvest,3,71,20,17,12,207,313,283
Lettuce,Black Sandy Loam,Harvest,3,73,18,15,12,206,312,281
Lettuce,Black Sandy Loam,Harvest,4,75,16,16,10,207,312,282
Lettuce,Black Sandy Loam,Harvest,2,73,16,18,10,210,312,282
Lettuce,Black Sandy Loam,Harvest,3,73,20,16,12,205,311,282
Lettuce,Black Sandy Loam,Harvest,2,73,19,16,12,208,310,283
Lettuce,Black Sandy Loam,Harvest,2,72,19,18,12,206,313,284
Lettuce,Black Sandy Loam,Harvest,4,71,18,18,12,207,311,282
Lettuce,Black Sandy Loam,Harvest,1,70,17,18,10,210,311,282
Lettuce,Black Sandy Loam,Harvest,3,75,17,17,11,210,311,283
Lettuce,Black Sandy Loam,Harvest,2,73,17,17,10,206,313,280
Lettuce,Black Sandy Loam,Harvest,5,75,17,16,12,205,311,285
Lettuce,Black Sandy Loam,Harvest,1,71,15,17,12,210,311,280
Lettuce,Black Sandy Loam,Harvest,5,69,15,17,10,209,310,284
Lettuce,Black Sandy Loam,Harvest,4,72,19,15,12,208,309,283
Lettuce,Black Sandy Loam,Harvest,3,71,20,15,10,209,313,282
Lettuce,Black Sandy Loam,Harvest,3,75,16,15,11,208,312,281
Lettuce,Black Sandy Loam,Harvest,2,70,17,18,12,209,314,285
Lettuce,Black Sandy Loam,Harvest,4,73,17,15,11,209,314,282
Lettuce,Black Sandy Loam,Harvest,5,71,15,17,12,210,314,280
Lettuce,Black Sandy Loam,Harvest,2,76,15,15,10,209,315,280
Lettuce,Black Sandy Loam,Harvest,5,75,18,16,12,205,310,283
Lettuce,Black Sandy Loam,Harvest,2,75,16,17,10,206,314,281
Lettuce,Black Sandy Loam,Harvest,5,74,20,15,10,209,311,280
Lettuce,Black Sandy Loam,Harvest,3,71,17,15,11,208,312,284
Lettuce,Black Sandy Loam,Harvest,3,71,19,16,10,205,311,284
Lettuce,Black Sandy Loam,Harvest,3,72,19,18,11,210,314,285
Lettuce,Black Sandy Loam,Harvest,4,73,20,16,11,207,313,285
Lettuce,Black Sandy Loam,Harvest,3,71,15,16,11,208,315,283
Lettuce,Black Sandy Loam,Harvest,2,72,20,17,10,206,315,284
Lettuce,Black Sandy Loam,Harvest,2,70,18,18,11,206,312,280
Lettuce,Black Sandy Loam,Harvest,2,71,17,17,11,210,315,284
Lettuce,Black Sandy Loam,Harvest,3,75,18,17,11,209,310,281
Lettuce,Black Sandy Loam,Harvest,2,72,17,18,12,209,313,281
Lettuce,Black Sandy Loam,Harvest,4,75,20,16,12,208,312,281
Lettuce,Black Sandy Loam,Harvest,4,74,20,15,11,205,315,280
Lettuce,Black Sandy Loam,Harvest,2,75,15,15,11,208,314,282
Lettuce,Black Sandy Loam,Harvest,5,73,16,18,11,206,310,282
Lettuce,Black Sandy Loam,Harvest,3,75,20,16,12,207,314,283
Lettuce,Black Sandy Loam,Harvest,1,71,20,18,11,209,313,280
Lettuce,Black Sandy Loam,Harvest,2,70,18,18,11,207,313,282
Lettuce,Black Sandy Loam,Harvest,1,71,16,17,10,207,312,280
Lettuce,Black Sandy Loam,Harvest,3,71,16,16,12,207,310,283
Lettuce,Black Sandy Loam,Harvest,5,71,18,15,12,208,313,285
Lettuce,Black Sandy Loam,Harvest,2,75,16,16,11,205,314,285
Lettuce,Black Sandy Loam,Harvest,1,71,15,16,10,205,311,284
Lettuce,Black Sandy Loam,Harvest,4,73,16,15,11,210,315,284
Lettuce,Black Sandy Loam,Harvest,5,74,18,18,12,206,312,281
Lettuce,Black Sandy Loam,Harvest,2,70,15,15,12,210,312,281
Lettuce,Black Sandy Loam,Harvest,2,70,15,17,10,207,312,284
Lettuce,Black Sandy Loam,Harvest,5,73,16,15,10,206,312,281
Lettuce,Black Sandy Loam,Harvest,5,71,17,17,10,208,310,284
Lettuce,Black Sandy Loam,Harvest,4,73,19,17,12,205,313,283
Lettuce,Black Sandy Loam,Harvest,5,74,18,15,12,205,313,281
Lettuce,Black Sandy Loam,Harvest,1,74,20,18,12,210,314,285
Lettuce,Black Sandy Loam,Harvest,4,73,20,16,10,208,315,283
Lettuce,Black Sandy Loam,Harvest,4,72,19,16,11,208,314,284
Lettuce,Black Sandy Loam,Harvest,4,73,15,16,11,205,311,283
Lettuce,Black Sandy Loam,Harvest,3,75,16,16,11,205,314,282
Lettuce,Black Sandy Loam,Harvest,4,73,20,15,12,205,310,281
Lettuce,Black Sandy Loam,Harvest,4,74,15,16,10,205,313,282
Lettuce,Black Sandy Loam,Harvest,5,70,20,15,12,206,311,281
Lettuce,Black Sandy Loam,Harvest,2,71,19,15,10,207,315,283
Lettuce,Black Sandy Loam,Harvest,2,70,17,17,11,207,313,283
Lettuce,Black Sandy Loam,Harvest,2,74,18,17,12,208,311,281
Lettuce,Black Sandy Loam,Harvest,1,74,16,16,12,207,314,280
Lettuce,Black Sandy Loam,Harvest,2,72,18,16,10,207,315,280
Lettuce,Black Sandy Loam,Harvest,4,70,15,18,11,209,313,281
Lettuce,Black Sandy Loam,Harvest,2,70,19,17,11,207,311,282
Lettuce,Black Sandy Loam,Harvest,4,72,19,15,12,206,313,284
Lettuce,Black Sandy Loam,Harvest,2,70,16,17,12,210,311,281
Lettuce,Black Sandy Loam,Harvest,3,71,19,16,11,206,313,281
Lettuce,Black Sandy Loam,Harvest,5,74,20,16,11,209,312,283
Lettuce,Black Sandy Loam,Harvest,5,75,18,16,12,209,310,281
Lettuce,Black Sandy Loam,Harvest,3,70,17,15,11,207,311,280
Lettuce,Black Sandy Loam,Harvest,4,72,20,15,11,209,315,284
Lettuce,Black Sandy Loam,Harvest,4,72,19,18,10,210,311,281
Lettuce,Black Sandy Loam,Harvest,3,72,20,17,10,209,314,284
Lettuce,Black Sandy Loam,Harvest,5,71,18,15,11,206,313,281
Lettuce,Black Sandy Loam,Harvest,2,73,17,18,12,205,315,281
Lettuce,Black Sandy Loam,Harvest,5,75,18,15,11,210,315,282
Lettuce,Black Sandy Loam,Harvest,4,75,17,18,11,208,314,285
Lettuce,Black Sandy Loam,Harvest,5,70,15,15,10,208,313,281
Lettuce,Black Sandy Loam,Harvest,4,72,17,16,10,205,312,282
Lettuce,Black Sandy Loam,Harvest,2,72,18,15,12,209,315,284
Lettuce,Black Sandy Loam,Harvest,2,75,16,17,11,207,314,283
Lettuce,Black Sandy Loam,Harvest,4,72,19,16,12,208,311,280
Lettuce,Black Sandy Loam,Harvest,1,70,17,18,11,206,310,282
Lettuce,Black Sandy Loam,Harvest,2,75,17,17,12,207,314,285
Lettuce,Black Sandy Loam,Harvest,5,70,19,17,9,209,312,280
Lettuce,Black Sandy Loam,Harvest,3,74,17,17,10,209,312,283
Lettuce,Black Sandy Loam,Harvest,1,72,19,17,10,210,311,284
Lettuce,Black Sandy Loam,Harvest,4,73,15,17,12,209,313,281
Lettuce,Black Sandy Loam,Harvest,3,73,17,17,11,207,313,281
Lettuce,Black Sandy Loam,Harvest,3,70,16,16,12,205,315,282
Lettuce,Black Sandy Loam,Harvest,2,73,18,16,11,208,313,285
Lettuce,Black Sandy Loam,Harvest,3,74,18,16,11,209,310,283
Lettuce,Black Sandy Loam,Harvest,5,70,15,18,10,209,315,279
Lettuce,Black Sandy Loam,Harvest,3,72,20,18,11,208,315,282
Lettuce,Black Sandy Loam,Harvest,4,72,15,15,10,205,313,281
Lettuce,Black Sandy Loam,Harvest,5,71,19,17,12,206,312,283
Lettuce,Black Sandy Loam,Harvest,5,72,17,16,12,204,315,282
Lettuce,Black Sandy Loam,Harvest,1,75,17,18,12,207,311,284
Lettuce,Black Sandy Loam,Harvest,4,75,19,18,11,209,311,284
Lettuce,Black Sandy Loam,Harvest,2,73,18,18,12,205,313,282
Lettuce,Black Sandy Loam,Harvest,5,71,20,18,10,206,312,280
Lettuce,Black Sandy Loam,Harvest,2,72,16,18,11,208,311,281
Lettuce,Black Sandy Loam,Harvest,5,74,18,17,12,206,314,284
Lettuce,Black Sandy Loam,Harvest,5,73,15,15,11,210,312,281
Lettuce,Black Sandy Loam,Harvest,2,75,20,17,10,206,313,282
Lettuce,Black Sandy Loam,Harvest,3,73,17,17,10,206,310,283
Lettuce,Black Sandy Loam,Harvest,1,70,19,18,10,209,313,282
Lettuce,Black Sandy Loam,Harvest,2,75,16,16,10,210,311,281
Lettuce,Black Sandy Loam,Harvest,5,75,18,16,11,207,315,282
Lettuce,Black Sandy Loam,Harvest,1,70,20,15,12,209,311,283
Lettuce,Black Sandy Loam,Harvest,2,71,19,16,10,207,314,281
Lettuce,Black Sandy Loam,Harvest,2,72,15,15,10,205,310,281
Lettuce,Black Sandy Loam,Harvest,1,70,20,16,11,207,315,282
Lettuce,Black Sandy Loam,Harvest,5,70,18,18,12,210,312,282
Lettuce,Black Sandy Loam,Harvest,3,75,19,17,12,209,315,281
Lettuce,Black Sandy Loam,Harvest,5,70,20,18,10,210,310,285
Lettuce,Black Sandy Loam,Harvest,5,72,20,16,11,210,310,284
Carrot,Sandy Loam,Germination,16,70,15,15,7,57,107,106
Carrot,Sandy Loam,Germination,19,73,16,13,6,54,103,103
Carrot,Sandy Loam,Germination,20,72,15,13,7,58,102,103
Carrot,Sandy Loam,Germination,20,73,18,13,8,58,111,109
Carrot,Sandy Loam,Germination,19,75,15,14,7,50,110,120
Carrot,Sandy Loam,Germination,18,72,15,14,7,57,113,104
Carrot,Sandy Loam,Germination,14,73,16,13,7,59,103,107
Carrot,Sandy Loam,Germination,20,74,17,15,7,50,107,116
Carrot,Sandy Loam,Germination,20,74,16,13,6,54,111,114
Carrot,Sandy Loam,Germination,19,70,16,15,7,55,118,120
Carrot,Sandy Loam,Germination,19,73,18,15,6,53,108,113
Carrot,Sandy Loam,Germination,18,73,17,14,6,54,104,108
Carrot,Sandy Loam,Germination,20,70,16,13,6,58,118,109
Carrot,Sandy Loam,Germination,21,73,15,13,7,51,113,103
Carrot,Sandy Loam,Germination,20,73,15,15,8,52,109,106
Carrot,Sandy Loam,Germination,19,72,16,14,7,60,108,102
Carrot,Sandy Loam,Germination,18,73,18,13,8,55,113,100
Carrot,Sandy Loam,Germination,17,71,18,14,6,53,101,114
Carrot,Sandy Loam,Germination,19,71,16,14,5,52,106,108
Carrot,Sandy Loam,Germination,17,75,14,13,8,52,112,116
Carrot,Sandy Loam,Germination,14,75,16,14,6,51,102,102
Carrot,Sandy Loam,Germination,20,75,15,14,7,60,102,104
Carrot,Sandy Loam,Germination,16,75,17,13,7,59,115,105
Carrot,Sandy Loam,Germination,15,71,17,15,6,59,117,101
Carrot,Sandy Loam,Germination,17,75,15,15,8,53,119,99
Carrot,Sandy Loam,Germination,21,70,16,13,8,57,100,106
Carrot,Sandy Loam,Germination,17,75,15,15,7,58,104,112
Carrot,Sandy Loam,Germination,21,70,16,15,6,51,119,113
Carrot,Sandy Loam,Germination,20,75,18,14,7,60,105,116
Carrot,Sandy Loam,Germination,20,75,15,13,6,54,104,105
Carrot,Sandy Loam,Germination,14,70,18,15,8,58,108,103
Carrot,Sandy Loam,Germination,18,75,18,14,8,50,119,111
Carrot,Sandy Loam,Germination,21,73,15,15,8,58,111,111
Carrot,Sandy Loam,Germination,17,70,18,14,8,60,111,107
Carrot,Sandy Loam,Germination,19,75,16,15,6,59,115,119
Carrot,Sandy Loam,Germination,16,72,16,14,8,56,115,110
Carrot,Sandy Loam,Germination,20,72,18,14,6,53,106,101
Carrot,Sandy Loam,Germination,17,71,16,14,7,59,103,109
Carrot,Sandy Loam,Germination,15,72,17,15,7,58,107,119
Carrot,Sandy Loam,Germination,19,70,15,13,6,60,110,114
Carrot,Sandy Loam,Germination,15,71,15,13,8,59,102,102
Carrot,Sandy Loam,Germination,16,71,16,14,7,52,102,106
Carrot,Sandy Loam,Germination,14,74,15,13,7,57,118,117
Carrot,Sandy Loam,Germination,21,74,17,15,8,60,112,107
Carrot,Sandy Loam,Germination,15,72,18,13,7,59,107,103
Carrot,Sandy Loam,Germination,14,72,16,13,6,56,107,106
Carrot,Sandy Loam,Germination,19,74,18,14,8,50,117,107
Carrot,Sandy Loam,Germination,15,71,18,15,6,50,100,104
Carrot,Sandy Loam,Germination,17,74,18,15,7,58,116,100
Carrot,Sandy Loam,Germination,15,74,15,13,6,56,108,104
Carrot,Sandy Loam,Germination,15,70,18,15,8,60,109,107
Carrot,Sandy Loam,Germination,17,72,18,15,8,52,114,117
Carrot,Sandy Loam,Germination,15,75,17,13,7,54,101,115
Carrot,Sandy Loam,Germination,20,73,15,15,8,56,120,108
Carrot,Sandy Loam,Germination,19,73,17,15,8,59,102,105
Carrot,Sandy Loam,Germination,15,71,15,14,8,57,103,116
Carrot,Sandy Loam,Germination,19,70,17,13,8,60,110,112
Carrot,Sandy Loam,Germination,20,75,16,13,7,55,107,112
Carrot,Sandy Loam,Germination,16,71,15,15,7,60,113,102
Carrot,Sandy Loam,Germination,19,70,18,13,6,55,115,119
Carrot,Sandy Loam,Germination,16,70,18,14,8,57,106,111
Carrot,Sandy Loam,Germination,21,74,17,15,8,59,108,110
Carrot,Sandy Loam,Germination,20,72,18,13,7,56,103,111
Carrot,Sandy Loam,Germination,15,72,16,14,8,53,109,103
Carrot,Sandy Loam,Germination,14,75,17,13,6,56,114,108
Carrot,Sandy Loam,Germination,19,71,18,14,6,57,103,113
Carrot,Sandy Loam,Germination,17,71,15,14,7,50,112,101
Carrot,Sandy Loam,Germination,20,71,15,13,6,55,108,109
Carrot,Sandy Loam,Germination,15,72,17,15,6,60,120,100
Carrot,Sandy Loam,Germination,18,72,17,15,6,55,106,106
Carrot,Sandy Loam,Germination,14,72,18,13,6,58,112,117
Carrot,Sandy Loam,Germination,17,71,16,15,6,53,120,120
Carrot,Sandy Loam,Germination,17,70,15,14,8,53,107,107
Carrot,Sandy Loam,Germination,15,75,17,15,6,50,115,103
Carrot,Sandy Loam,Germination,19,74,15,14,6,54,103,104
Carrot,Sandy Loam,Germination,18,73,15,14,7,60,113,101
Carrot,Sandy Loam,Germination,15,72,16,15,6,57,103,111
Carrot,Sandy Loam,Germination,21,72,18,13,8,56,103,103
Carrot,Sandy Loam,Germination,17,75,18,13,6,51,111,102
Carrot,Sandy Loam,Germination,20,74,18,13,6,56,116,101
Carrot,Sandy Loam,Germination,14,72,16,15,7,58,116,119
Carrot,Sandy Loam,Germination,16,71,17,15,6,60,102,117
Carrot,Sandy Loam,Germination,21,74,18,13,8,51,116,117
Carrot,Sandy Loam,Germination,20,70,18,14,8,57,107,103
Carrot,Sandy Loam,Germination,17,74,18,13,8,55,108,108
Carrot,Sandy Loam,Germination,14,75,18,14,7,56,118,114
Carrot,Sandy Loam,Germination,17,74,15,13,7,53,100,114
Carrot,Sandy Loam,Germination,17,72,17,14,8,53,100,109
Carrot,Sandy Loam,Germination,20,70,15,13,8,57,116,105
Carrot,Sandy Loam,Germination,15,72,15,15,6,50,103,120
Carrot,Sandy Loam,Germination,21,75,17,15,7,50,111,120
Carrot,Sandy Loam,Germination,17,75,17,13,7,59,108,110
Carrot,Sandy Loam,Germination,19,70,17,13,7,53,110,112
